iso3c,year,Ratio.RMC.to.market.XR,country,military_spending,type,military_spending_PPP,change_nominal,change_nominal_percent,change_PPP,change_PPP_percent,nato
POL,1972,NA,Poland,5469.15806711778,Constant 2021 USD (m),NA,34.93448542680926,0.6387543566686411,NA,NA,TRUE
PRK,1972,NA,"Korea, North",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
PRK,1972,NA,"Korea, North",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
PRT,1972,NA,Portugal,447.9306596759055,Current USD (m),NA,56.50969181347364,12.615723124280107,NA,NA,TRUE
PRT,1972,NA,Portugal,3598.0507463260537,Constant 2021 USD (m),NA,7.2244696231296075,0.20078843052745898,NA,NA,TRUE
PRY,1972,NA,Paraguay,28.8515873015873,Current USD (m),NA,8.101587301587301,28.08021346243776,NA,NA,FALSE
PRY,1972,NA,Paraguay,129.1156937094879,Constant 2021 USD (m),NA,27.73095301296891,21.477600604744406,NA,NA,FALSE
QAT,1972,NA,Qatar,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
QAT,1972,NA,Qatar,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ROU,1972,NA,Romania,1824.5931283905968,Current USD (m),NA,206.2597950572631,11.304426825239494,NA,NA,TRUE
ROU,1972,NA,Romania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
RUS,1972,NA,USSR,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
RUS,1972,NA,Russia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
RUS,1972,NA,USSR,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
RUS,1972,NA,Russia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
RWA,1972,NA,Rwanda,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
RWA,1972,NA,Rwanda,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SAU,1972,NA,Saudi Arabia,930.5748235719884,Current USD (m),NA,343.300511864168,36.89123143762019,NA,NA,FALSE
SAU,1972,NA,Saudi Arabia,5299.428983770741,Constant 2021 USD (m),NA,1522.2013758593948,28.723875355648072,NA,NA,FALSE
SDN,1972,NA,Sudan,107.9839172889144,Current USD (m),NA,-2.0103388856978768,-1.8617021276595767,NA,NA,FALSE
SDN,1972,NA,Sudan,1015.1074996006952,Constant 2021 USD (m),NA,-159.05319356747907,-15.66860589937958,NA,NA,FALSE
SEN,1972,NA,Senegal,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SEN,1972,NA,Senegal,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SGP,1972,NA,Singapore,150.04444444444445,Current USD (m),NA,21.95908698550062,14.635055011071204,NA,NA,FALSE
SGP,1972,NA,Singapore,1150.3608161227116,Constant 2021 USD (m),NA,63.02278708535209,5.4785234512568195,NA,NA,FALSE
SLE,1972,NA,Sierra Leone,4.23461066807196,Current USD (m),NA,0.4639732582459182,10.95669223487711,NA,NA,FALSE
SLE,1972,NA,Sierra Leone,16.634872611924525,Constant 2021 USD (m),NA,0.320080692611004,1.9241547565657804,NA,NA,FALSE
SLV,1972,NA,El Salvador,11.14061209964412,Current USD (m),NA,2.624028469750888,23.553719008264462,NA,NA,FALSE
SLV,1972,NA,El Salvador,173.86885429745132,Constant 2021 USD (m),NA,38.914221052296426,22.381363936362497,NA,NA,FALSE
SOM,1972,NA,Somalia,13.2,Current USD (m),NA,1.799999999999999,13.636363636363628,NA,NA,FALSE
SOM,1972,NA,Somalia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1972,NA,Serbia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1972,NA,Serbia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1972,NA,South Sudan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1972,NA,South Sudan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SVK,1972,NA,Slovakia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVK,1972,NA,Slovakia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1972,NA,Slovenia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1972,NA,Slovenia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SWE,1972,NA,Sweden,1458.082235502119,Current USD (m),NA,219.27780858085043,15.03878198648637,NA,NA,FALSE
SWE,1972,NA,Sweden,5891.365074730161,Constant 2021 USD (m),NA,180.30220179390835,3.0604486312905443,NA,NA,FALSE
SWZ,1972,NA,Eswatini,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SWZ,1972,NA,Eswatini,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SYC,1972,NA,Seychelles,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SYC,1972,NA,Seychelles,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SYR,1972,NA,Syria,260.20942408376965,Current USD (m),NA,83.24607329842934,31.99195171026157,NA,NA,FALSE
SYR,1972,NA,Syria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1972,NA,Chad,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1972,NA,Chad,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TGO,1972,NA,Togo,5.126414525370198,Current USD (m),NA,0.9427395736713056,18.389842823005555,NA,NA,FALSE
TGO,1972,NA,Togo,23.522160189437745,Constant 2021 USD (m),NA,0.9282645528561382,3.9463405800329543,NA,NA,FALSE
THA,1972,NA,Thailand,284.08653846153845,Current USD (m),NA,21.430288461538453,7.5435775935014355,NA,NA,FALSE
THA,1972,NA,Thailand,1563.2049510700865,Constant 2021 USD (m),NA,48.00153365247206,3.070712744327785,NA,NA,FALSE
TJK,1972,NA,Tajikistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TJK,1972,NA,Tajikistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1972,NA,Turkmenistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1972,NA,Turkmenistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1972,NA,Timor Leste,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1972,NA,Timor Leste,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TTO,1972,NA,Trinidad and Tobago,9.12152315123251,Current USD (m),NA,0.5007461926324943,5.489721226710178,NA,NA,FALSE
TTO,1972,NA,Trinidad and Tobago,110.51701979995076,Constant 2021 USD (m),NA,-6.832827971379899,-6.1826024477932435,NA,NA,FALSE
TUN,1972,NA,Tunisia,31.65067713584429,Current USD (m),NA,6.790135214277388,21.453364757835093,NA,NA,FALSE
TUN,1972,NA,Tunisia,94.39008798101467,Constant 2021 USD (m),NA,10.772407707517146,11.412647172957264,NA,NA,FALSE
TUR,1972,NA,Türkiye,2445.6138451163392,Constant 2021 USD (m),NA,118.80216849535827,4.857764799320017,NA,NA,TRUE
TUR,1972,NA,Türkiye,703.9575971731448,Current USD (m),NA,133.08443769592395,18.905178128675075,NA,NA,TRUE
TWN,1972,NA,Taiwan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TWN,1972,NA,Taiwan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TZA,1972,NA,Tanzania,53.68967786193283,Current USD (m),NA,11.129694885926014,20.729673429121494,NA,NA,FALSE
TZA,1972,NA,Tanzania,175.7854732799862,Constant 2021 USD (m),NA,25.801154157540594,14.67763727918816,NA,NA,FALSE
UGA,1972,NA,Uganda,64.94470110597788,Current USD (m),NA,12.256754864902703,18.87260185384781,NA,NA,FALSE
UGA,1972,NA,Uganda,634.403528665961,Constant 2021 USD (m),NA,134.71413858547805,21.234771324295465,NA,NA,FALSE
UKR,1972,NA,Ukraine,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UKR,1972,NA,Ukraine,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
URY,1972,NA,Uruguay,483.3318255477026,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
URY,1972,NA,Uruguay,51.42928191158685,Current USD (m),NA,NA,NA,NA,NA,FALSE
USA,1972,NA,United States of America,522937.4356289856,Constant 2021 USD (m),NA,-753.191855612793,-0.14403096896416662,NA,NA,TRUE
USA,1972,NA,United States of America,80708.07096649353,Current USD (m),NA,2470.091073413496,3.0605254763665086,NA,NA,TRUE
UZB,1972,NA,Uzbekistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
UZB,1972,NA,Uzbekistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
VEN,1972,NA,Venezuela,0.4704383995389415,Constant 2021 USD (m),NA,0.039548863287785285,8.406810185253924,NA,NA,FALSE
VEN,1972,NA,Venezuela,404.6511627906977,Current USD (m),NA,52.378435517970445,12.944096133751316,NA,NA,FALSE
VNM,1972,NA,Viet Nam,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
VNM,1972,NA,Viet Nam,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
YEM,1972,NA,Yemen,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
YEM,1972,NA,Yemen,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ZAF,1972,NA,South Africa,1648.8340695590766,Constant 2021 USD (m),NA,37.244424432382175,2.2588339918486704,NA,NA,FALSE
ZAF,1972,NA,South Africa,492.3865462043306,Current USD (m),NA,6.5200189825224015,1.3241667614160855,NA,NA,FALSE
ZMB,1972,NA,Zambia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ZMB,1972,NA,Zambia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ZWE,1972,NA,Zimbabwe,58.45,Current USD (m),NA,8.600000000000001,14.71343028229256,NA,NA,FALSE
ZWE,1972,NA,Zimbabwe,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AFG,1973,NA,Afghanistan,3.3412715512301565,Current USD (m),NA,NA,NA,NA,NA,FALSE
AFG,1973,NA,Afghanistan,75.43886992843328,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AGO,1973,NA,Angola,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AGO,1973,NA,Angola,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ALB,1973,NA,Albania,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
ALB,1973,NA,Albania,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ARE,1973,NA,United Arab Emirates,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARE,1973,NA,United Arab Emirates,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ARG,1973,NA,Argentina,1293.9999999999998,Current USD (m),NA,527.9999999999998,40.80370942812982,NA,NA,FALSE
ARG,1973,NA,Argentina,3609.521562906996,Constant 2021 USD (m),NA,164.10007073443603,4.546310857948579,NA,NA,FALSE
ARM,1973,NA,Armenia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARM,1973,NA,Armenia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AUS,1973,NA,Australia,1855.729306592636,Current USD (m),NA,371.2855616451102,20.007528055201085,NA,NA,FALSE
AUS,1973,NA,Australia,9730.70838727341,Constant 2021 USD (m),NA,-427.47093133571434,-4.393009371186117,NA,NA,FALSE
AUT,1973,NA,Austria,328.89882144588984,Current USD (m),NA,79.47327407884734,24.163441428421844,NA,NA,FALSE
AUT,1973,NA,Austria,2247.194714227391,Constant 2021 USD (m),NA,83.90533026798857,3.7337810442846338,NA,NA,FALSE
AZE,1973,NA,Azerbaijan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AZE,1973,NA,Azerbaijan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BDI,1973,NA,Burundi,5.923067599195763,Current USD (m),NA,2.3230675991957628,39.2206835443038,NA,NA,FALSE
BDI,1973,NA,Burundi,27.389083515053148,Constant 2021 USD (m),NA,8.094137714653545,29.55242262927482,NA,NA,FALSE
BEL,1973,NA,Belgium,1296.5197753678838,Current USD (m),NA,269.93168455960927,20.81971210065168,NA,NA,TRUE
BEL,1973,NA,Belgium,7267.300171885952,Constant 2021 USD (m),NA,317.2964180982963,4.3660838357245675,NA,NA,TRUE
BEN,1973,NA,Benin,6.698401446459897,Current USD (m),NA,1.7941844546970769,26.785263156261,NA,NA,FALSE
BEN,1973,NA,Benin,20.81133918303543,Constant 2021 USD (m),NA,1.6410709085213355,7.885465198025655,NA,NA,FALSE
BFA,1973,NA,Burkina Faso,6.079259182821943,Current USD (m),NA,1.1313962469576744,18.610758530490706,NA,NA,FALSE
BFA,1973,NA,Burkina Faso,17.455096347435124,Constant 2021 USD (m),NA,0.16973258793274582,0.9723955946979723,NA,NA,FALSE
BGD,1973,NA,Bangladesh,48.606800131376765,Current USD (m),NA,NA,NA,NA,NA,FALSE
BGD,1973,NA,Bangladesh,216.0896748716036,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BGR,1973,NA,Bulgaria,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
BGR,1973,NA,Bulgaria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
BHR,1973,NA,Bahrain,16.765508094987865,Current USD (m),NA,4.225551232439473,25.203836403280395,NA,NA,FALSE
BHR,1973,NA,Bahrain,80.68512048457451,Constant 2021 USD (m),NA,4.9586979072605715,6.1457402275411885,NA,NA,FALSE
BIH,1973,NA,Bosnia and Herzegovina,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BIH,1973,NA,Bosnia and Herzegovina,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1973,NA,Belarus,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1973,NA,Belarus,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLZ,1973,NA,Belize,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BLZ,1973,NA,Belize,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BOL,1973,NA,Bolivia,21.129139966658784,Current USD (m),NA,0.42849902449290056,2.028000312218389,NA,NA,FALSE
BOL,1973,NA,Bolivia,218.61954586302204,Constant 2021 USD (m),NA,31.503078580615806,14.410000924782056,NA,NA,FALSE
BRA,1973,NA,Brazil,1512.6709770873726,Current USD (m),NA,317.16948952526104,20.967513380600888,NA,NA,FALSE
BRA,1973,NA,Brazil,4470.877545861174,Constant 2021 USD (m),NA,534.609921007589,11.9576059850374,NA,NA,FALSE
BRN,1973,NA,Brunei,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BRN,1973,NA,Brunei,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BWA,1973,NA,Botswana,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BWA,1973,NA,Botswana,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CAF,1973,NA,Central African Republic,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CAF,1973,NA,Central African Republic,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CAN,1973,NA,Canada,2363.06095512359,Current USD (m),NA,129.3239244356546,5.472729095508704,NA,NA,TRUE
CAN,1973,NA,Canada,11322.12100935773,Constant 2021 USD (m),NA,-78.14996960671851,-0.690241426868054,NA,NA,TRUE
CHE,1973,NA,Switzerland,764.9699983885391,Current USD (m),NA,163.54301665128696,21.379010548884448,NA,NA,FALSE
CHE,1973,NA,Switzerland,6382.2388769038325,Constant 2021 USD (m),NA,-203.26405762164995,-3.1848393885290913,NA,NA,FALSE
CHL,1973,NA,Chile,1005.9197201637588,Current USD (m),NA,260.2585314062716,25.872694032074723,NA,NA,FALSE
CHL,1973,NA,Chile,1239.209830128492,Constant 2021 USD (m),NA,26.523157289959954,2.140328186971354,NA,NA,FALSE
CHN,1973,NA,China,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CHN,1973,NA,China,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CIV,1973,NA,Cote d'Ivoire,28.713844110745704,Current USD (m),NA,-3.028660690308147,-10.547736759407698,NA,NA,FALSE
CIV,1973,NA,Cote d'Ivoire,152.84203997525114,Constant 2021 USD (m),NA,-59.42347534739375,-38.879012186055526,NA,NA,FALSE
CMR,1973,NA,Cameroon,31.63682371045677,Current USD (m),NA,6.742764320230286,21.31302554877414,NA,NA,FALSE
CMR,1973,NA,Cameroon,161.62410659764055,Constant 2021 USD (m),NA,2.8874152051946567,1.7865003346207566,NA,NA,FALSE
COD,1973,NA,"Congo, DR",102.39520958083834,Current USD (m),NA,8.383233532934142,8.187134502923984,NA,NA,FALSE
COD,1973,NA,"Congo, DR",140.3427305796632,Constant 2021 USD (m),NA,-8.665661696540354,-6.174642363554011,NA,NA,FALSE
COG,1973,NA,"Congo, Republic",19.42671015617639,Current USD (m),NA,6.682094478553269,34.396428550352425,NA,NA,FALSE
COG,1973,NA,"Congo, Republic",63.79012752775519,Constant 2021 USD (m),NA,14.821945178696346,23.23548447563033,NA,NA,FALSE
COL,1973,NA,Colombia,173.87993400177692,Current USD (m),NA,3.2923443632579676,1.8934584845335416,NA,NA,FALSE
COL,1973,NA,Colombia,665.6814964536662,Constant 2021 USD (m),NA,-66.64936735452443,-10.012200686002313,NA,NA,FALSE
CPV,1973,NA,Cape Verde,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CPV,1973,NA,Cape Verde,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1973,NA,Costa Rica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1973,NA,Costa Rica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1973,NA,Cuba,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1973,NA,Cuba,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CYP,1973,NA,Cyprus,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CYP,1973,NA,Cyprus,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CZE,1973,NA,Czechia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
CZE,1973,NA,Czechia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
DEU,1973,NA,Germany,11237.904808097594,Current USD (m),NA,2759.8342541040474,24.55826331715694,NA,NA,TRUE
DEU,1973,NA,Germany,56102.96647302593,Constant 2021 USD (m),NA,2073.2291546113993,3.695400234510236,NA,NA,TRUE
DJI,1973,NA,Djibouti,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
DJI,1973,NA,Djibouti,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
DNK,1973,NA,Denmark,581.8662699396644,Current USD (m),NA,94.62224932748683,16.261855037120213,NA,NA,TRUE
DNK,1973,NA,Denmark,3516.98086129929,Constant 2021 USD (m),NA,-180.86163132062666,-5.14252532081765,NA,NA,TRUE
DOM,1973,NA,Dominican Republic,42,Current USD (m),NA,2.5,5.9523809523809526,NA,NA,FALSE
DOM,1973,NA,Dominican Republic,152.82743261540918,Constant 2021 USD (m),NA,-12.576962836955857,-8.229519152236126,NA,NA,FALSE
DZA,1973,NA,Algeria,136.75709779179812,Current USD (m),NA,26.814256463467203,19.607213736203875,NA,NA,FALSE
DZA,1973,NA,Algeria,215.7424630729712,Constant 2021 USD (m),NA,7.521523178887918,3.4863434262099307,NA,NA,FALSE
ECU,1973,NA,Ecuador,49.2,Current USD (m),NA,11.900000000000006,24.186991869918707,NA,NA,FALSE
ECU,1973,NA,Ecuador,537.1564177194582,Constant 2021 USD (m),NA,76.93289895267469,14.322252590651276,NA,NA,FALSE
EGY,1973,NA,Egypt,1243.8561046949917,Current USD (m),NA,177.807064139128,14.294825861929453,NA,NA,FALSE
EGY,1973,NA,Egypt,5539.621843060693,Constant 2021 USD (m),NA,87.34529479464254,1.5767374970559984,NA,NA,FALSE
ERI,1973,NA,Eritrea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ERI,1973,NA,Eritrea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ESP,1973,NA,Spain,1521.3194345280594,Current USD (m),NA,265.1548488270507,17.42926848951394,NA,NA,TRUE
ESP,1973,NA,Spain,10701.441474869527,Constant 2021 USD (m),NA,-156.8407533770387,-1.465603991250636,NA,NA,TRUE
EST,1973,NA,Estonia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
EST,1973,NA,Estonia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ETH,1973,NA,Ethiopia,48.43359142346635,Current USD (m),NA,7.3901131625967835,15.25823905558288,NA,NA,FALSE
ETH,1973,NA,Ethiopia,212.6590507309208,Constant 2021 USD (m),NA,-2.436796651326091,-1.1458701818477453,NA,NA,FALSE
FIN,1973,NA,Finland,276.9677939359613,Current USD (m),NA,56.135888601150015,20.268020264525553,NA,NA,FALSE
FIN,1973,NA,Finland,1482.5687441163543,Constant 2021 USD (m),NA,58.98291992011286,3.978427317734131,NA,NA,FALSE
FJI,1973,NA,Fiji,0.9317270694413666,Current USD (m),NA,0.14402396322505606,15.457741644386072,NA,NA,FALSE
FJI,1973,NA,Fiji,3.6024429809427887,Constant 2021 USD (m),NA,0.08737072112562494,2.425318640373298,NA,NA,FALSE
FRA,1973,NA,France,7976.535301988103,Current USD (m),NA,1650.4752405954841,20.691630866149534,NA,NA,TRUE
FRA,1973,NA,France,38942.794550091785,Constant 2021 USD (m),NA,1371.0014274014466,3.52055224397915,NA,NA,TRUE
GAB,1973,NA,Gabon,9.421730098838436,Current USD (m),NA,2.7478684644168645,29.165221626924307,NA,NA,FALSE
GAB,1973,NA,Gabon,34.096902221163,Constant 2021 USD (m),NA,5.091761594180319,14.933208774080375,NA,NA,FALSE
GBR,1973,NA,United Kingdom,9446.89412404146,Current USD (m),NA,657.7014873053267,6.962092288422478,NA,NA,TRUE
GBR,1973,NA,United Kingdom,53786.394164197365,Constant 2021 USD (m),NA,177.96284047809604,0.3308696246393035,NA,NA,TRUE
GEO,1973,NA,Georgia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GEO,1973,NA,Georgia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GHA,1973,NA,Ghana,41.0522428437696,Current USD (m),NA,10.849717087205711,26.429048294622827,NA,NA,FALSE
GHA,1973,NA,Ghana,107.28257429696367,Constant 2021 USD (m),NA,0.9710584127704323,0.9051408573423049,NA,NA,FALSE
GIN,1973,NA,Guinea,36.058910702304,Current USD (m),NA,4.34750647206425,12.056677219000031,NA,NA,FALSE
GIN,1973,NA,Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GMB,1973,NA,"Gambia, The",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GMB,1973,NA,"Gambia, The",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNB,1973,NA,Guinea-Bissau,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNB,1973,NA,Guinea-Bissau,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1973,NA,Equatorial Guinea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1973,NA,Equatorial Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GRC,1973,NA,Greece,674.8024522377244,Current USD (m),NA,101.11035074071162,14.983696399652636,NA,NA,TRUE
GRC,1973,NA,Greece,4130.582154232812,Constant 2021 USD (m),NA,22.887954585302396,0.5541096564765811,NA,NA,TRUE
GTM,1973,NA,Guatemala,23.4,Current USD (m),NA,-0.6000000000000014,-2.5641025641025705,NA,NA,FALSE
GTM,1973,NA,Guatemala,214.57937215318552,Constant 2021 USD (m),NA,-35.86465348250337,-16.71393346090138,NA,NA,FALSE
GUY,1973,NA,Guyana,5.032808212023664,Current USD (m),NA,NA,NA,NA,NA,FALSE
GUY,1973,NA,Guyana,17.65691678991551,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HND,1973,NA,Honduras,15.95,Current USD (m),NA,0.5000772496137511,3.1352805618416997,NA,NA,FALSE
HND,1973,NA,Honduras,98.39454269156582,Constant 2021 USD (m),NA,-1.8652339537372598,-1.895668095723711,NA,NA,FALSE
HRV,1973,NA,Croatia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
HRV,1973,NA,Croatia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
HTI,1973,NA,Haiti,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
HTI,1973,NA,Haiti,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HUN,1973,NA,Hungary,263.447030809007,Current USD (m),NA,31.814747059459393,12.076335406689152,NA,NA,TRUE
HUN,1973,NA,Hungary,2401.803693167647,Constant 2021 USD (m),NA,-62.1223718378792,-2.5864883135369143,NA,NA,TRUE
IDN,1973,NA,Indonesia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
IDN,1973,NA,Indonesia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
IND,1973,NA,India,2529.921054399099,Current USD (m),NA,32.676348711935134,1.2915955877404381,NA,NA,FALSE
IND,1973,NA,India,8343.087749564385,Constant 2021 USD (m),NA,-1102.7488704878251,-13.217514948771845,NA,NA,FALSE
IRL,1973,NA,Ireland,98.30783182511048,Current USD (m),NA,14.268185175189473,14.51378278850922,NA,NA,FALSE
IRL,1973,NA,Ireland,615.6529197870898,Constant 2021 USD (m),NA,40.4531179090352,6.570766841002725,NA,NA,FALSE
IRN,1973,NA,Iran,480.8571669129623,Current USD (m),NA,108.90997219349032,22.64913152749236,NA,NA,FALSE
IRN,1973,NA,Iran,713.246713125257,Constant 2021 USD (m),NA,47.011975095116895,6.591264176896512,NA,NA,FALSE
IRQ,1973,NA,Iraq,665.1852889854231,Current USD (m),NA,199.07200090733187,29.927300588828015,NA,NA,FALSE
IRQ,1973,NA,Iraq,0.20722836240529424,Constant 2021 USD (m),NA,0.040061861081371636,19.33222876269187,NA,NA,FALSE
ISL,1973,NA,Iceland,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
ISL,1973,NA,Iceland,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ISR,1973,NA,Israel,2574.504909778792,Current USD (m),NA,1113.1311598386033,43.23670759416987,NA,NA,FALSE
ISR,1973,NA,Israel,15686.641266327564,Constant 2021 USD (m),NA,5036.613968608206,32.107663349321555,NA,NA,FALSE
ITA,1973,NA,Italy,3638.240139226548,Current USD (m),NA,348.8776742107948,9.589187652823888,NA,NA,TRUE
ITA,1973,NA,Italy,19427.676124124417,Constant 2021 USD (m),NA,-31.64764677009225,-0.16289980627581918,NA,NA,TRUE
JAM,1973,NA,Jamaica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
JAM,1973,NA,Jamaica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
JOR,1973,NA,Jordan,150.6523704161353,Current USD (m),NA,21.292422160114626,14.13347967994146,NA,NA,FALSE
JOR,1973,NA,Jordan,874.8918499128853,Constant 2021 USD (m),NA,-32.55746152998677,-3.7213127009045266,NA,NA,FALSE
JPN,1973,NA,Japan,3374.561100028708,Current USD (m),NA,807.0416721132019,23.9154559123655,NA,NA,FALSE
