year,iso3c,neighbors
2015,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2015,MNG,"RUS, CHN"
2015,TWN,
2015,PRK,"RUS, CHN, KOR"
2015,KOR,PRK
2015,JPN,
2015,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2015,BTN,"CHN, IND"
2015,PAK,"IRN, AFG, TJK, CHN, IND"
2015,BGD,"IND, MMR, NPL"
2015,MMR,"CHN, IND, BGD, THA, LAO"
2015,LKA,IND
2015,MDV,
2015,NPL,"CHN, IND, BGD"
2015,THA,"MMR, KHM, LAO, MYS"
2015,KHM,"THA, LAO"
2015,LAO,"CHN, MMR, THA, KHM"
2015,MYS,"THA, SGP, BRN, IDN"
2015,SGP,"MYS, IDN"
2015,BRN,"MYS, IDN"
2015,PHL,
2015,IDN,"MYS, SGP, BRN, TLS, PNG"
2015,TLS,IDN
2015,AUS,
2015,PNG,"IDN, SLB"
2015,NZL,
2015,SLB,PNG
2015,FJI,
2016,USA,"CAN, MEX"
2016,CAN,USA
2016,BHS,
2016,CUB,
2016,HTI,DOM
2016,DOM,HTI
2016,JAM,
2016,TTO,VEN
2016,BRB,
2016,MEX,"USA, BLZ, GTM"
2016,BLZ,"MEX, GTM"
2016,GTM,"MEX, BLZ, HND, SLV"
2016,HND,"GTM, SLV, NIC"
2016,SLV,"GTM, HND, NIC"
2016,NIC,"HND, SLV, CRI"
2016,CRI,"NIC, PAN"
2016,PAN,"CRI, COL"
2016,COL,"PAN, VEN, ECU, PER, BRA"
2016,VEN,"TTO, COL, GUY, BRA"
2016,GUY,"VEN, SUR, BRA"
2016,SUR,"GUY, BRA"
2016,ECU,"COL, PER"
2016,PER,"COL, ECU, BRA, BOL, CHL"
2016,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2016,BOL,"PER, BRA, PRY, CHL, ARG"
2016,PRY,"BRA, BOL, ARG"
2016,CHL,"PER, BOL, ARG"
2016,ARG,"BRA, BOL, PRY, CHL, URY"
2016,URY,"BRA, ARG"
2016,GBR,IRL
2016,IRL,GBR
2016,NLD,"BEL, DEU"
2016,BEL,"NLD, LUX, FRA, DEU"
2016,LUX,"BEL, FRA, DEU"
2016,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2016,CHE,"FRA, DEU, AUT, ITA"
2016,ESP,"FRA, PRT, MAR"
2016,PRT,ESP
2016,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2016,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2016,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2016,HUN,"AUT, SVK, SRB, HRV, SVN, ROU, UKR"
2016,CZE,"DEU, POL, AUT, SVK"
2016,SVK,"POL, AUT, HUN, CZE, UKR"
2016,ITA,"FRA, CHE, AUT, HRV, SVN"
2016,MLT,
2016,ALB,"MNE, MKD, GRC"
2016,SRB,"HUN, MNE, MKD, HRV, BIH, BGR, ROU"
2016,MNE,"ALB, SRB, HRV, BIH"
2016,MKD,"ALB, SRB, GRC, BGR"
2016,HRV,"AUT, HUN, ITA, SRB, MNE, BIH, SVN"
2016,BIH,"SRB, MNE, HRV"
2016,SVN,"AUT, HUN, ITA, HRV"
2016,GRC,"ALB, MKD, BGR, TUR"
2016,CYP,
2016,BGR,"SRB, MKD, GRC, ROU, TUR"
2016,MDA,"ROU, UKR"
2016,ROU,"HUN, SRB, BGR, MDA, UKR"
2016,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2016,EST,"RUS, LVA"
2016,LVA,"RUS, EST, LTU, BLR"
2016,LTU,"POL, RUS, LVA, BLR"
2016,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2016,BLR,"POL, RUS, LVA, LTU, UKR"
2016,ARM,"GEO, AZE, IRN, TUR"
2016,GEO,"RUS, ARM, AZE, TUR"
2016,AZE,"RUS, ARM, GEO, IRN, TUR"
2016,FIN,"RUS, SWE, NOR"
2016,SWE,"FIN, NOR, DNK"
2016,NOR,"RUS, FIN, SWE"
2016,DNK,"DEU, SWE"
2016,ISL,
2016,CPV,
2016,GNB,"SEN, GIN"
2016,GNQ,"CMR, GAB"
2016,GMB,SEN
2016,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2016,SEN,"GNB, GMB, MLI, MRT, GIN"
2016,BEN,"NER, BFA, GHA, TGO, NGA"
2016,MRT,"MLI, SEN, MAR, DZA"
2016,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2016,CIV,"MLI, GIN, BFA, LBR, GHA"
2016,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2016,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2016,LBR,"CIV, GIN, SLE"
2016,SLE,"GIN, LBR"
2016,GHA,"BEN, CIV, BFA, TGO"
2016,TGO,"BEN, BFA, GHA"
2016,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2016,NGA,"BEN, NER, CMR, TCD"
2016,GAB,"GNQ, CMR, COG"
2016,CAF,"CMR, TCD, COG, COD, SDN, SSD"
2016,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2016,COG,"CMR, GAB, CAF, COD, AGO"
2016,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SSD"
2016,UGA,"COD, KEN, TZA, RWA, SSD"
2016,KEN,"UGA, TZA, SOM, ETH, SSD"
2016,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2016,BDI,"COD, TZA, RWA"
2016,RWA,"COD, UGA, TZA, BDI"
2016,SOM,"KEN, DJI, ETH"
2016,DJI,"SOM, ETH, ERI"
2016,ETH,"KEN, SOM, DJI, ERI, SDN, SSD"
2016,ERI,"DJI, ETH, SDN"
2016,AGO,"COG, COD, ZMB, NAM, BWA"
2016,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2016,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2016,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2016,MWI,"TZA, MOZ, ZMB"
2016,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2016,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2016,LSO,ZAF
2016,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2016,SWZ,"MOZ, ZAF"
2016,MDG,
2016,COM,
2016,MUS,
2016,MAR,"ESP, MRT, DZA"
2016,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2016,TUN,"DZA, LBY"
2016,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2016,SDN,"CAF, TCD, ETH, ERI, LBY, SSD, EGY"
2016,SSD,"CAF, COD, UGA, KEN, ETH, SDN"
2016,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2016,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2016,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2016,EGY,"LBY, SDN, JOR, ISR, SAU"
2016,SYR,"TUR, IRQ, LBN, JOR, ISR"
2016,LBN,"SYR, ISR"
2016,JOR,"IRQ, EGY, SYR, ISR, SAU"
2016,ISR,"EGY, SYR, LBN, JOR, SAU"
2016,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2016,KWT,"IRN, IRQ, SAU"
2016,BHR,"SAU, QAT"
2016,QAT,"SAU, BHR, ARE"
2016,ARE,"SAU, QAT, OMN"
2016,OMN,"SAU, ARE"
2016,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2016,TKM,"IRN, AFG, UZB, KAZ"
2016,TJK,"AFG, KGZ, UZB, CHN, PAK"
2016,KGZ,"TJK, UZB, KAZ, CHN"
2016,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2016,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2016,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2016,MNG,"RUS, CHN"
2016,TWN,
2016,PRK,"RUS, CHN, KOR"
2016,KOR,PRK
2016,JPN,
2016,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2016,BTN,"CHN, IND"
2016,PAK,"IRN, AFG, TJK, CHN, IND"
2016,BGD,"IND, MMR, NPL"
2016,MMR,"CHN, IND, BGD, THA, LAO"
2016,LKA,IND
2016,MDV,
2016,NPL,"CHN, IND, BGD"
2016,THA,"MMR, KHM, LAO, MYS"
2016,KHM,"THA, LAO"
2016,LAO,"CHN, MMR, THA, KHM"
2016,MYS,"THA, SGP, BRN, IDN"
2016,SGP,"MYS, IDN"
2016,BRN,"MYS, IDN"
2016,PHL,
2016,IDN,"MYS, SGP, BRN, TLS, PNG"
2016,TLS,IDN
2016,AUS,
2016,PNG,"IDN, SLB"
2016,NZL,
2016,SLB,PNG
2016,FJI,
2017,USA,"CAN, MEX"
2017,CAN,USA
2017,BHS,
2017,CUB,
2017,HTI,DOM
2017,DOM,HTI
2017,JAM,
2017,TTO,VEN
2017,BRB,
2017,MEX,"USA, BLZ, GTM"
2017,BLZ,"MEX, GTM"
2017,GTM,"MEX, BLZ, HND, SLV"
2017,HND,"GTM, SLV, NIC"
2017,SLV,"GTM, HND, NIC"
2017,NIC,"HND, SLV, CRI"
2017,CRI,"NIC, PAN"
2017,PAN,"CRI, COL"
2017,COL,"PAN, VEN, ECU, PER, BRA"
2017,VEN,"TTO, COL, GUY, BRA"
2017,GUY,"VEN, SUR, BRA"
2017,SUR,"GUY, BRA"
2017,ECU,"COL, PER"
2017,PER,"COL, ECU, BRA, BOL, CHL"
2017,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2017,BOL,"PER, BRA, PRY, CHL, ARG"
2017,PRY,"BRA, BOL, ARG"
2017,CHL,"PER, BOL, ARG"
2017,ARG,"BRA, BOL, PRY, CHL, URY"
2017,URY,"BRA, ARG"
2017,GBR,IRL
2017,IRL,GBR
2017,NLD,"BEL, DEU"
2017,BEL,"NLD, LUX, FRA, DEU"
2017,LUX,"BEL, FRA, DEU"
2017,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2017,CHE,"FRA, DEU, AUT, ITA"
2017,ESP,"FRA, PRT, MAR"
2017,PRT,ESP
2017,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2017,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2017,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2017,HUN,"AUT, SVK, SRB, HRV, SVN, ROU, UKR"
2017,CZE,"DEU, POL, AUT, SVK"
2017,SVK,"POL, AUT, HUN, CZE, UKR"
2017,ITA,"FRA, CHE, AUT, HRV, SVN"
2017,MLT,
2017,ALB,"MNE, MKD, GRC"
2017,SRB,"HUN, MNE, MKD, HRV, BIH, BGR, ROU"
2017,MNE,"ALB, SRB, HRV, BIH"
2017,MKD,"ALB, SRB, GRC, BGR"
2017,HRV,"AUT, HUN, ITA, SRB, MNE, BIH, SVN"
2017,BIH,"SRB, MNE, HRV"
2017,SVN,"AUT, HUN, ITA, HRV"
2017,GRC,"ALB, MKD, BGR, TUR"
2017,CYP,
2017,BGR,"SRB, MKD, GRC, ROU, TUR"
2017,MDA,"ROU, UKR"
2017,ROU,"HUN, SRB, BGR, MDA, UKR"
2017,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2017,EST,"RUS, LVA"
2017,LVA,"RUS, EST, LTU, BLR"
2017,LTU,"POL, RUS, LVA, BLR"
2017,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2017,BLR,"POL, RUS, LVA, LTU, UKR"
2017,ARM,"GEO, AZE, IRN, TUR"
2017,GEO,"RUS, ARM, AZE, TUR"
2017,AZE,"RUS, ARM, GEO, IRN, TUR"
2017,FIN,"RUS, SWE, NOR"
2017,SWE,"FIN, NOR, DNK"
2017,NOR,"RUS, FIN, SWE"
2017,DNK,"DEU, SWE"
2017,ISL,
2017,CPV,
2017,GNB,"SEN, GIN"
2017,GNQ,"CMR, GAB"
2017,GMB,SEN
2017,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2017,SEN,"GNB, GMB, MLI, MRT, GIN"
2017,BEN,"NER, BFA, GHA, TGO, NGA"
2017,MRT,"MLI, SEN, MAR, DZA"
2017,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2017,CIV,"MLI, GIN, BFA, LBR, GHA"
2017,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2017,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2017,LBR,"CIV, GIN, SLE"
2017,SLE,"GIN, LBR"
2017,GHA,"BEN, CIV, BFA, TGO"
2017,TGO,"BEN, BFA, GHA"
2017,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2017,NGA,"BEN, NER, CMR, TCD"
2017,GAB,"GNQ, CMR, COG"
2017,CAF,"CMR, TCD, COG, COD, SDN, SSD"
2017,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2017,COG,"CMR, GAB, CAF, COD, AGO"
2017,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SSD"
2017,UGA,"COD, KEN, TZA, RWA, SSD"
2017,KEN,"UGA, TZA, SOM, ETH, SSD"
2017,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2017,BDI,"COD, TZA, RWA"
2017,RWA,"COD, UGA, TZA, BDI"
2017,SOM,"KEN, DJI, ETH"
2017,DJI,"SOM, ETH, ERI"
2017,ETH,"KEN, SOM, DJI, ERI, SDN, SSD"
2017,ERI,"DJI, ETH, SDN"
2017,AGO,"COG, COD, ZMB, NAM, BWA"
2017,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2017,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2017,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2017,MWI,"TZA, MOZ, ZMB"
2017,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2017,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2017,LSO,ZAF
2017,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2017,SWZ,"MOZ, ZAF"
2017,MDG,
2017,COM,
2017,MUS,
2017,MAR,"ESP, MRT, DZA"
2017,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2017,TUN,"DZA, LBY"
2017,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2017,SDN,"CAF, TCD, ETH, ERI, LBY, SSD, EGY"
2017,SSD,"CAF, COD, UGA, KEN, ETH, SDN"
2017,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2017,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2017,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2017,EGY,"LBY, SDN, JOR, ISR, SAU"
2017,SYR,"TUR, IRQ, LBN, JOR, ISR"
2017,LBN,"SYR, ISR"
2017,JOR,"IRQ, EGY, SYR, ISR, SAU"
2017,ISR,"EGY, SYR, LBN, JOR, SAU"
2017,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2017,KWT,"IRN, IRQ, SAU"
2017,BHR,"SAU, QAT"
2017,QAT,"SAU, BHR, ARE"
2017,ARE,"SAU, QAT, OMN"
2017,OMN,"SAU, ARE"
2017,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2017,TKM,"IRN, AFG, UZB, KAZ"
2017,TJK,"AFG, KGZ, UZB, CHN, PAK"
2017,KGZ,"TJK, UZB, KAZ, CHN"
2017,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2017,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2017,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2017,MNG,"RUS, CHN"
2017,TWN,
2017,PRK,"RUS, CHN, KOR"
2017,KOR,PRK
2017,JPN,
2017,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2017,BTN,"CHN, IND"
2017,PAK,"IRN, AFG, TJK, CHN, IND"
2017,BGD,"IND, MMR, NPL"
2017,MMR,"CHN, IND, BGD, THA, LAO"
2017,LKA,IND
2017,MDV,
2017,NPL,"CHN, IND, BGD"
2017,THA,"MMR, KHM, LAO, MYS"
2017,KHM,"THA, LAO"
2017,LAO,"CHN, MMR, THA, KHM"
2017,MYS,"THA, SGP, BRN, IDN"
2017,SGP,"MYS, IDN"
2017,BRN,"MYS, IDN"
2017,PHL,
2017,IDN,"MYS, SGP, BRN, TLS, PNG"
2017,TLS,IDN
2017,AUS,
2017,PNG,"IDN, SLB"
2017,NZL,
2017,SLB,PNG
2017,FJI,
2018,USA,"CAN, MEX"
2018,CAN,USA
2018,BHS,
2018,CUB,
2018,HTI,DOM
2018,DOM,HTI
2018,JAM,
2018,TTO,VEN
2018,BRB,
2018,MEX,"USA, BLZ, GTM"
2018,BLZ,"MEX, GTM"
2018,GTM,"MEX, BLZ, HND, SLV"
2018,HND,"GTM, SLV, NIC"
2018,SLV,"GTM, HND, NIC"
2018,NIC,"HND, SLV, CRI"
2018,CRI,"NIC, PAN"
2018,PAN,"CRI, COL"
2018,COL,"PAN, VEN, ECU, PER, BRA"
2018,VEN,"TTO, COL, GUY, BRA"
2018,GUY,"VEN, SUR, BRA"
2018,SUR,"GUY, BRA"
2018,ECU,"COL, PER"
2018,PER,"COL, ECU, BRA, BOL, CHL"
2018,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2018,BOL,"PER, BRA, PRY, CHL, ARG"
2018,PRY,"BRA, BOL, ARG"
2018,CHL,"PER, BOL, ARG"
2018,ARG,"BRA, BOL, PRY, CHL, URY"
2018,URY,"BRA, ARG"
2018,GBR,IRL
2018,IRL,GBR
2018,NLD,"BEL, DEU"
2018,BEL,"NLD, LUX, FRA, DEU"
2018,LUX,"BEL, FRA, DEU"
2018,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2018,CHE,"FRA, DEU, AUT, ITA"
2018,ESP,"FRA, PRT, MAR"
2018,PRT,ESP
2018,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2018,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2018,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2018,HUN,"AUT, SVK, SRB, HRV, SVN, ROU, UKR"
2018,CZE,"DEU, POL, AUT, SVK"
2018,SVK,"POL, AUT, HUN, CZE, UKR"
2018,ITA,"FRA, CHE, AUT, HRV, SVN"
2018,MLT,
2018,ALB,"MNE, MKD, GRC"
2018,SRB,"HUN, MNE, MKD, HRV, BIH, BGR, ROU"
2018,MNE,"ALB, SRB, HRV, BIH"
2018,MKD,"ALB, SRB, GRC, BGR"
2018,HRV,"AUT, HUN, ITA, SRB, MNE, BIH, SVN"
2018,BIH,"SRB, MNE, HRV"
2018,SVN,"AUT, HUN, ITA, HRV"
2018,GRC,"ALB, MKD, BGR, TUR"
2018,CYP,
2018,BGR,"SRB, MKD, GRC, ROU, TUR"
2018,MDA,"ROU, UKR"
2018,ROU,"HUN, SRB, BGR, MDA, UKR"
2018,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2018,EST,"RUS, LVA"
2018,LVA,"RUS, EST, LTU, BLR"
2018,LTU,"POL, RUS, LVA, BLR"
2018,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2018,BLR,"POL, RUS, LVA, LTU, UKR"
2018,ARM,"GEO, AZE, IRN, TUR"
2018,GEO,"RUS, ARM, AZE, TUR"
2018,AZE,"RUS, ARM, GEO, IRN, TUR"
2018,FIN,"RUS, SWE, NOR"
2018,SWE,"FIN, NOR, DNK"
2018,NOR,"RUS, FIN, SWE"
2018,DNK,"DEU, SWE"
2018,ISL,
2018,CPV,
2018,GNB,"SEN, GIN"
2018,GNQ,"CMR, GAB"
2018,GMB,SEN
2018,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2018,SEN,"GNB, GMB, MLI, MRT, GIN"
2018,BEN,"NER, BFA, GHA, TGO, NGA"
2018,MRT,"MLI, SEN, MAR, DZA"
2018,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2018,CIV,"MLI, GIN, BFA, LBR, GHA"
2018,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2018,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2018,LBR,"CIV, GIN, SLE"
2018,SLE,"GIN, LBR"
2018,GHA,"BEN, CIV, BFA, TGO"
2018,TGO,"BEN, BFA, GHA"
2018,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2018,NGA,"BEN, NER, CMR, TCD"
2018,GAB,"GNQ, CMR, COG"
2018,CAF,"CMR, TCD, COG, COD, SDN, SSD"
2018,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2018,COG,"CMR, GAB, CAF, COD, AGO"
2018,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SSD"
2018,UGA,"COD, KEN, TZA, RWA, SSD"
2018,KEN,"UGA, TZA, SOM, ETH, SSD"
2018,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2018,BDI,"COD, TZA, RWA"
2018,RWA,"COD, UGA, TZA, BDI"
2018,SOM,"KEN, DJI, ETH"
2018,DJI,"SOM, ETH, ERI"
2018,ETH,"KEN, SOM, DJI, ERI, SDN, SSD"
2018,ERI,"DJI, ETH, SDN"
2018,AGO,"COG, COD, ZMB, NAM, BWA"
2018,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2018,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2018,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2018,MWI,"TZA, MOZ, ZMB"
2018,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2018,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2018,LSO,ZAF
2018,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2018,SWZ,"MOZ, ZAF"
2018,MDG,
2018,COM,
2018,MUS,
2018,MAR,"ESP, MRT, DZA"
2018,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2018,TUN,"DZA, LBY"
2018,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2018,SDN,"CAF, TCD, ETH, ERI, LBY, SSD, EGY"
2018,SSD,"CAF, COD, UGA, KEN, ETH, SDN"
2018,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2018,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2018,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2018,EGY,"LBY, SDN, JOR, ISR, SAU"
2018,SYR,"TUR, IRQ, LBN, JOR, ISR"
2018,LBN,"SYR, ISR"
2018,JOR,"IRQ, EGY, SYR, ISR, SAU"
2018,ISR,"EGY, SYR, LBN, JOR, SAU"
2018,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2018,KWT,"IRN, IRQ, SAU"
2018,BHR,"SAU, QAT"
2018,QAT,"SAU, BHR, ARE"
2018,ARE,"SAU, QAT, OMN"
2018,OMN,"SAU, ARE"
2018,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2018,TKM,"IRN, AFG, UZB, KAZ"
2018,TJK,"AFG, KGZ, UZB, CHN, PAK"
2018,KGZ,"TJK, UZB, KAZ, CHN"
2018,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2018,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2018,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2018,MNG,"RUS, CHN"
2018,TWN,
2018,PRK,"RUS, CHN, KOR"
2018,KOR,PRK
2018,JPN,
2018,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2018,BTN,"CHN, IND"
2018,PAK,"IRN, AFG, TJK, CHN, IND"
2018,BGD,"IND, MMR, NPL"
2018,MMR,"CHN, IND, BGD, THA, LAO"
2018,LKA,IND
2018,MDV,
2018,NPL,"CHN, IND, BGD"
2018,THA,"MMR, KHM, LAO, MYS"
2018,KHM,"THA, LAO"
2018,LAO,"CHN, MMR, THA, KHM"
2018,MYS,"THA, SGP, BRN, IDN"
2018,SGP,"MYS, IDN"
2018,BRN,"MYS, IDN"
2018,PHL,
2018,IDN,"MYS, SGP, BRN, TLS, PNG"
2018,TLS,IDN
2018,AUS,
2018,PNG,"IDN, SLB"
2018,NZL,
2018,SLB,PNG
2018,FJI,
2019,USA,"CAN, MEX"
2019,CAN,USA
2019,BHS,
2019,CUB,
2019,HTI,DOM
2019,DOM,HTI
2019,JAM,
2019,TTO,VEN
2019,BRB,
2019,MEX,"USA, BLZ, GTM"
2019,BLZ,"MEX, GTM"
2019,GTM,"MEX, BLZ, HND, SLV"
2019,HND,"GTM, SLV, NIC"
2019,SLV,"GTM, HND, NIC"
2019,NIC,"HND, SLV, CRI"
2019,CRI,"NIC, PAN"
2019,PAN,"CRI, COL"
2019,COL,"PAN, VEN, ECU, PER, BRA"
2019,VEN,"TTO, COL, GUY, BRA"
2019,GUY,"VEN, SUR, BRA"
2019,SUR,"GUY, BRA"
2019,ECU,"COL, PER"
2019,PER,"COL, ECU, BRA, BOL, CHL"
2019,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2019,BOL,"PER, BRA, PRY, CHL, ARG"
2019,PRY,"BRA, BOL, ARG"
2019,CHL,"PER, BOL, ARG"
2019,ARG,"BRA, BOL, PRY, CHL, URY"
2019,URY,"BRA, ARG"
2019,GBR,IRL
2019,IRL,GBR
2019,NLD,"BEL, DEU"
2019,BEL,"NLD, LUX, FRA, DEU"
2019,LUX,"BEL, FRA, DEU"
2019,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2019,CHE,"FRA, DEU, AUT, ITA"
2019,ESP,"FRA, PRT, MAR"
2019,PRT,ESP
2019,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2019,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2019,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2019,HUN,"AUT, SVK, SRB, HRV, SVN, ROU, UKR"
2019,CZE,"DEU, POL, AUT, SVK"
2019,SVK,"POL, AUT, HUN, CZE, UKR"
2019,ITA,"FRA, CHE, AUT, HRV, SVN"
2019,MLT,
2019,ALB,"MNE, MKD, GRC"
2019,SRB,"HUN, MNE, MKD, HRV, BIH, BGR, ROU"
2019,MNE,"ALB, SRB, HRV, BIH"
2019,MKD,"ALB, SRB, GRC, BGR"
2019,HRV,"AUT, HUN, ITA, SRB, MNE, BIH, SVN"
2019,BIH,"SRB, MNE, HRV"
2019,SVN,"AUT, HUN, ITA, HRV"
2019,GRC,"ALB, MKD, BGR, TUR"
2019,CYP,
2019,BGR,"SRB, MKD, GRC, ROU, TUR"
2019,MDA,"ROU, UKR"
2019,ROU,"HUN, SRB, BGR, MDA, UKR"
2019,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2019,EST,"RUS, LVA"
2019,LVA,"RUS, EST, LTU, BLR"
